ID,SpellID,ModalNextSpell,SpellClassSet,SpellClassMask[0],SpellClassMask[1],SpellClassMask[2],SpellClassMask[3]
58935,35946,0,9,1,0,0,0
58936,36111,0,3,0,0,0,0
58937,36452,0,6,8388608,0,0,0
58938,36608,0,3,0,0,0,0
58939,36609,75,9,2048,0,0,0
58940,36692,0,6,8388608,0,0,0
58943,35950,0,9,8192,0,0,0
58944,36032,0,3,0,0,0,0
58945,36119,0,3,524416,0,0,0
58946,36457,0,6,8388608,0,0,0
58947,36458,0,6,8388608,0,0,0
58948,36527,0,3,0,1,0,0
58949,36613,0,9,2097152,0,0,0
58950,35570,0,4,1,0,0,0
58951,35571,0,9,256,0,0,0
58952,35954,0,5,0,0,0,0
58953,36038,0,4,1,0,0,0
58954,36123,0,5,0,0,0,0
58955,36213,0,5,0,0,0,0
58956,36293,0,9,2048,0,0,0
58957,36463,0,3,0,0,0,0
58958,36535,0,3,0,0,0,0
58960,35578,0,3,0,0,0,0
58961,35740,0,6,4194304,0,0,0
58962,35886,0,11,0,0,0,0
58963,35958,0,5,4,0,0,0
58964,35960,0,6,8388608,0,0,0
58965,36299,0,4,131072,0,0,0
58966,36384,0,6,8388608,0,0,0
58967,36541,0,5,0,512,0,0
58968,36623,75,9,2048,0,0,0
58969,36625,0,9,1,0,0,0
58970,35493,0,6,8388608,0,0,0
58971,35581,0,3,0,0,0,0
58973,35743,0,3,0,0,0,0
58974,35744,0,3,0,0,0,0
58975,35961,0,6,8388608,0,0,0
58976,35962,0,6,8388608,0,0,0
58977,36470,0,4,8,0,0,0
58978,36471,0,4,8,0,0,0
58979,36472,0,5,33554432,0,0,0
58980,36473,0,10,32,0,0,0
58981,36544,0,3,0,0,0,0
58982,36628,0,3,131072,0,0,0
58985,35749,0,6,-2147483648,0,0,0
58986,36140,0,4,1,0,0,0
58987,36227,0,5,4096,0,0,0
58988,36311,0,5,64,0,0,0
58989,36475,0,6,8388608,0,0,0
58990,35754,0,4,1,0,0,0
58991,36058,0,4,1,0,0,0
58992,36314,0,6,8388608,0,0,0
58993,36554,0,8,0,512,0,0
58994,36718,0,3,0,0,0,0
58995,35507,0,6,8388608,0,0,0
58996,35511,75,9,16384,0,0,0
58997,36147,0,3,0,0,0,0
58998,36241,0,5,1073741824,0,0,0
58999,36563,0,8,0,0,0,0
59000,37844,0,3,131080,0,0,0
59001,37921,0,3,1,0,0,0
59002,36944,0,10,0,2,0,0
59003,37247,0,11,0,0,0,0
59004,37321,0,4,4,0,0,0
59005,37536,0,4,0,0,0,0
59006,37539,0,6,256,0,0,0
59007,37607,0,6,0,0,0,0
59008,37608,0,6,0,0,0,0
59009,37609,0,6,0,0,0,0
59010,37610,0,6,0,0,0,0
59011,37760,0,7,0,0,0,0
59012,37762,0,11,0,0,0,0
59013,37763,0,10,0,0,0,0
59014,36879,0,3,1073741824,0,0,0
59015,36946,0,10,32,0,0,0
59016,36947,0,6,1048576,0,0,0
59017,37110,0,3,131074,0,0,0
59018,37180,0,10,0,0,0,0
59019,37181,0,10,0,0,0,0
59020,37182,0,10,0,0,0,0
59021,37183,0,10,0,0,0,0
59022,37251,0,10,0,0,0,0
59023,37255,0,10,0,0,0,0
59024,37324,0,7,0,0,0,0
59025,37325,0,7,0,0,0,0
59026,37470,0,3,0,0,0,0
59027,37611,0,6,0,0,0,0
59028,37612,0,6,0,0,0,0
59029,37683,0,8,32,0,0,0
59030,37770,0,9,1,0,0,0
59031,36880,0,3,1024,0,0,0
59032,36881,0,3,34078720,0,0,0
59033,36951,0,9,1,0,0,0
59034,37113,0,5,2,0,0,0
59035,37184,0,10,0,0,0,0
59036,37185,0,10,0,0,0,0
59037,37186,0,10,0,0,0,0
59038,37187,0,10,0,0,0,0
59039,37259,0,10,0,0,0,0
59040,37327,0,7,0,0,0,0
59041,37330,0,6,8388608,0,0,0
59042,37548,0,4,32768,0,0,0
59043,37617,0,6,0,0,0,0
59044,36807,0,3,131088,0,0,0
59045,36883,0,3,1073741824,0,0,0
59047,36886,0,10,268435712,0,0,0
59048,37188,0,10,0,0,0,0
59049,37189,0,10,0,0,0,0
59050,37190,0,10,0,0,0,0
59051,37333,0,7,0,0,0,0
59052,37481,0,9,0,0,0,0
59053,37551,75,9,0,128,0,0
59054,37553,0,10,32,0,0,0
59055,37618,0,6,0,0,0,0
59056,37619,0,6,0,0,0,0
59057,37620,0,6,0,0,0,0
59058,37621,0,6,8388608,0,0,0
59059,37777,0,4,1,0,0,0
59060,37778,0,3,0,0,0,0
59061,36813,0,3,0,0,0,0
59062,37124,0,7,4,0,0,0
59063,37191,0,10,0,0,0,0
59064,37193,0,10,0,0,0,0
59065,37194,0,10,0,0,0,0
59066,37195,0,10,0,0,0,0
59067,37265,0,3,1573376,0,0,0
59068,37336,0,7,0,0,0,0
59069,37482,0,8,0,0,0,0
59070,37483,0,9,0,0,0,0
59071,37484,0,9,0,0,0,0
59072,37485,0,9,0,0,0,0
59073,37555,0,10,134217728,0,0,0
59074,37556,0,6,0,0,0,0
59075,37557,0,10,262144,0,0,0
59076,37558,0,6,0,0,0,0
59077,36891,0,3,0,0,0,0
59078,36894,0,3,0,0,0,0
59079,37196,0,10,0,0,0,0
59080,37197,0,10,0,0,0,0
59081,37199,0,6,8388608,0,0,0
59082,37340,0,7,0,0,0,0
59083,37341,0,7,0,0,0,0
59084,37342,0,7,0,0,0,0
59085,37486,0,4,32768,0,0,0
59086,37705,0,10,0,0,0,0
59087,37706,0,6,0,0,0,0
59088,36974,0,8,0,0,0,0
59089,37200,0,5,1073741824,0,0,0
59090,37276,0,6,8388608,0,0,0
59091,37343,0,7,0,0,0,0
59092,37344,0,7,0,0,0,0
59093,37420,0,3,1073741824,0,0,0
59094,37423,0,3,0,0,0,0
59095,37564,0,6,0,0,0,0
59096,37565,0,6,0,0,0,0
59097,37877,0,10,0,0,0,0
59098,37878,0,7,0,0,0,0
59099,37879,0,10,0,0,0,0
59100,36828,0,9,32,0,0,0
59102,37207,0,11,0,0,0,0
59103,37209,0,11,0,0,0,0
59104,37424,0,3,0,0,0,0
59105,37496,0,9,0,0,0,0
59106,37499,0,9,0,0,0,0
59107,37568,0,6,0,0,0,0
59108,37570,0,6,0,0,0,0
59109,37880,0,6,0,0,0,0
59110,37881,0,11,0,0,0,0
59111,36831,0,5,0,512,0,0
59112,36832,0,5,0,64,0,0
59113,36833,0,4,1,0,0,0
59114,36905,0,5,4096,0,0,0
59115,36906,0,5,4096,0,0,0
59116,36907,0,5,8388608,0,0,0
59117,36980,0,9,1,0,0,0
59118,37063,0,3,524416,0,0,0
59119,37066,0,8,0,0,0,0
59120,37210,0,11,0,0,0,0
59121,37211,0,11,0,0,0,0
59122,37212,0,11,0,0,0,0
59123,37213,0,11,0,0,0,0
59124,37501,0,9,1024,0,0,0
59125,37571,0,6,0,0,0,0
59126,37721,0,7,0,0,0,0
59127,37722,0,11,0,0,0,0
59128,37966,0,5,512,0,0,0
59129,36838,0,8,8388610,0,0,0
59130,36908,0,3,0,0,0,0
59131,36984,75,9,16384,0,0,0
59132,36985,0,6,-2143289344,0,0,0
59133,37144,0,4,0,0,0,0
59134,37146,0,4,0,0,0,0
59135,37148,0,4,0,0,0,0
59136,37214,0,11,0,0,0,0
59137,37216,0,6,8388608,0,0,0
59138,37286,0,7,0,0,0,0
59139,37287,0,7,0,0,0,0
59140,37288,0,7,0,0,0,0
59141,37289,0,3,0,0,0,0
59142,37359,0,4,1,0,0,0
59143,37505,0,9,0,0,0,0
59144,37506,0,9,262144,0,0,0
59145,37507,0,9,0,0,0,0
59146,37508,0,9,0,0,0,0
59147,37723,0,10,0,0,0,0
59148,36839,0,8,16384,0,0,0
59149,36911,0,3,0,1,0,0
59150,37074,0,8,0,0,0,0
59151,37151,0,4,0,0,0,0
59152,37152,0,4,0,0,0,0
59153,37153,0,4,0,0,0,0
59154,37223,0,11,0,0,0,0
59155,37224,0,11,0,0,0,0
59156,37292,0,7,0,0,0,0
59157,37436,0,3,0,0,0,0
59158,37438,0,3,0,0,0,0
59159,37439,0,3,0,0,0,0
59160,37511,0,4,1,0,0,0
59161,37512,0,4,0,0,0,0
59162,37513,0,4,0,0,0,0
59163,36916,0,9,2,0,0,0
59164,36994,0,3,0,0,0,0
59165,37156,0,4,1,0,0,0
59166,37225,0,11,0,0,0,0
59167,37227,0,11,0,0,0,0
59168,37295,0,7,0,0,0,0
59169,37297,0,7,0,0,0,0
59170,37298,0,7,0,0,0,0
59171,37299,0,7,0,0,0,0
59172,37368,0,9,128,0,0,0
59173,37372,0,6,8388608,0,0,0
59174,37441,0,3,0,0,0,0
59175,37443,0,3,0,0,0,0
59176,37444,0,3,0,0,0,0
59177,37514,0,4,0,0,0,0
59178,37515,0,4,0,0,0,0
59179,37516,0,4,0,0,0,0
59180,37517,0,4,0,0,0,0
59181,37587,0,9,0,0,0,0
59182,37654,0,6,8388608,0,0,0
59183,37655,0,10,0,0,0,0
59184,37657,0,10,0,0,0,0
59185,37736,0,7,0,0,0,0
59186,37737,0,7,0,0,0,0
59187,36924,0,6,8388608,0,0,0
59188,37228,0,11,0,0,0,0
59189,37306,0,7,0,0,0,0
59190,37375,0,5,0,0,0,0
59191,37376,0,5,0,0,0,0
59192,37445,0,3,0,0,0,0
59193,37447,0,3,0,0,0,0
59194,37518,0,4,0,0,0,0
59195,37519,0,4,0,0,0,0
59196,37593,0,6,0,0,0,0
59197,37594,0,6,0,0,0,0
59198,37661,0,11,0,0,0,0
59199,37738,0,11,0,0,0,0
59200,37739,0,10,0,0,0,0
59201,37740,0,11,0,0,0,0
59202,37742,0,10,0,0,0,0
59203,36859,0,6,8388608,0,0,0
59204,36927,0,6,8388608,0,0,0
59205,36929,0,6,8388608,0,0,0
59206,37165,0,8,0,0,0,0
59207,37166,0,8,0,0,0,0
59208,37167,0,8,0,0,0,0
59209,37234,0,11,0,0,0,0
59210,37311,0,7,0,0,0,0
59211,37377,0,5,0,0,0,0
59212,37378,0,5,0,0,0,0
59213,37379,0,5,0,0,0,0
59214,37522,0,4,0,0,0,0
59215,37523,0,10,0,0,0,0
59216,37525,0,4,0,0,0,0
59218,37168,0,8,0,0,0,0
59219,37169,0,8,0,0,0,0
59220,37170,0,8,0,0,0,0
59221,37171,0,8,0,0,0,0
59222,37237,0,11,0,0,0,0
59223,37239,0,11,0,0,0,0
59224,37240,0,11,0,0,0,0
59225,37313,0,7,0,0,0,0
59226,37314,0,7,0,0,0,0
59227,37315,0,7,0,0,0,0
59228,37380,0,5,0,0,0,0
59229,37381,0,5,0,0,0,0
59230,37382,0,6,1024,0,0,0
59231,37383,0,3,0,0,0,0
59232,37528,0,4,0,0,0,0
59233,37529,0,4,0,0,0,0
59234,37600,0,6,0,0,0,0
59235,37601,0,6,0,0,0,0
59236,37669,0,6,-2143289344,0,0,0
59237,36936,0,11,0,0,0,0
59238,37014,0,3,524416,0,0,0
59239,37173,0,8,0,0,0,0
59240,37174,0,8,0,0,0,0
59241,37241,0,11,0,0,0,0
59242,37316,0,7,0,0,0,0
59243,37384,0,5,0,0,0,0
59244,37386,0,5,0,0,0,0
59245,37535,0,4,0,0,0,0
59246,37603,0,6,0,0,0,0
59247,37604,0,6,0,0,0,0
59248,38082,0,6,-2147483648,1,0,0
59249,38236,0,11,0,0,0,0
59250,38309,0,9,0,1024,0,0
59251,38443,0,11,0,0,0,0
59252,38444,0,6,8388608,0,0,0
59253,38522,0,10,0,0,0,0
59254,38967,0,3,0,0,0,0
59255,38008,0,10,0,1024,0,0
59256,38162,0,7,0,0,0,0
59257,38239,0,5,4096,0,0,0
59258,38313,0,4,8,0,0,0
59259,38314,0,7,0,0,0,0
59260,38447,0,7,0,0,0,0
59261,38526,0,3,131074,0,0,0
59262,38605,0,8,4096,0,0,0
59263,38904,0,9,0,0,0,0
59264,38907,0,4,1,0,0,0
59265,39129,0,9,0,0,0,0
59266,38015,0,6,8388608,0,0,0
59267,38243,0,6,8388608,0,0,0
59268,38384,0,3,1573376,0,0,0
59269,38385,0,10,32,0,0,0
59270,38764,0,8,8,0,0,0
59271,38768,0,8,16,0,0,0
59272,38908,0,13,0,0,0,0
59273,39055,0,5,64,0,0,0
59274,39056,0,5,64,0,0,0
59275,39131,0,5,64,0,0,0
59276,39132,0,5,64,0,0,0
59277,38094,0,9,1,0,0,0
59278,38174,0,11,0,0,0,0
59279,38320,0,10,0,0,0,0
59280,38321,0,7,0,0,0,0
59281,38322,0,11,0,0,0,0
59282,38388,0,8,0,0,0,0
59283,38389,0,8,0,0,0,0
59284,38390,0,9,0,0,0,0
59285,38391,0,3,131088,0,0,0
59286,38535,0,3,0,0,0,0
59287,38536,0,3,131072,0,0,0
59288,38615,0,8,0,0,0,0
59289,38616,0,8,0,0,0,0
59290,38688,0,0,0,4096,0,0
59291,38914,75,9,16384,0,0,0
59292,38915,0,6,131072,0,0,0
59293,38981,0,3,0,0,0,0
59294,39060,0,9,0,0,0,0
59295,39061,0,9,1,0,0,0
59296,38252,0,5,0,0,0,0
59297,38324,0,7,0,0,0,0
59298,38325,0,7,0,0,0,0
59299,38326,0,7,0,0,0,0
59300,38327,0,7,0,0,0,0
59301,38392,0,9,0,0,0,0
59302,38393,0,5,0,0,0,0
59303,38394,0,5,0,0,0,0
59304,38395,0,6,1024,0,0,0
59305,38461,0,4,1,0,0,0
59306,38541,0,8,32,0,0,0
59307,38617,0,11,16777216,0,0,0
59308,38692,0,3,1,0,0,0
59309,38918,0,5,0,64,0,0
59310,38985,0,6,8388608,0,0,0
59311,38986,0,6,0,0,0,0
59312,38987,0,6,8388608,0,0,0
59313,38988,0,6,8388608,0,0,0
59314,38989,0,6,8388608,0,0,0
59316,38027,0,5,8388608,0,0,0
59317,38256,0,4,0,0,0,0
59318,38332,0,10,0,0,0,0
59319,38396,0,3,0,0,0,0
59320,38397,0,3,0,0,0,0
59321,38398,0,4,0,0,0,0
59322,38399,0,4,0,0,0,0
59323,38466,0,11,0,128,0,0
59324,38624,0,11,671088640,0,0,0
59325,38697,0,3,1572896,0,0,0
59326,38699,0,3,2048,0,0,0
59327,38700,0,3,2097152,0,0,0
59328,38849,0,3,0,0,0,0
59329,38921,0,10,2097152,0,0,0
59330,38990,0,6,8388608,0,0,0
59331,38029,0,8,8388610,0,0,0
59332,38333,0,7,0,0,0,0
59333,38334,0,10,0,0,0,0
59334,38401,0,5,0,0,0,0
59336,38551,0,13,0,0,0,0
59337,38703,0,3,2097152,0,0,0
59338,38704,0,3,2048,0,0,0
59339,38857,0,11,67108864,0,0,0
59340,39001,0,3,131072,0,0,0
59341,38034,0,6,8388608,0,0,0
59342,38115,0,11,536870912,0,0,0
59343,38116,0,11,16,0,0,0
59344,38194,0,3,0,0,0,0
59345,38263,0,3,0,0,0,0
59346,38264,0,3,0,0,0,0
59347,38407,0,4,0,0,0,0
59348,38408,0,4,0,0,0,0
59349,38556,0,3,1,0,0,0
59350,38557,0,3,1,0,0,0
59351,38558,0,3,1,0,0,0
59352,38559,0,3,1,0,0,0
59353,38630,0,4,1,0,0,0
59354,38632,0,6,8388608,0,0,0
59355,38858,0,9,1,0,0,0
59356,38859,75,9,16384,0,0,0
59357,38861,75,9,131072,0,0,0
59358,38929,0,13,0,0,0,0
59359,38930,0,3,0,0,0,0
59360,39076,0,3,0,0,0,0
59361,38410,0,6,0,0,0,0
59362,38411,0,6,0,0,0,0
59363,38412,0,6,0,0,0,0
59364,38413,0,6,0,0,0,0
59365,38482,0,6,8388608,0,0,0
59366,38484,0,9,0,0,0,0
59367,38560,0,3,1,0,0,0
59368,38561,0,3,1,0,0,0
59369,38562,0,3,1,0,0,0
59370,38563,0,3,1,0,0,0
59371,38564,0,3,1,0,0,0
59372,38636,0,3,131088,0,0,0
59373,38712,0,3,131072,0,0,0
59374,38932,0,3,0,0,0,0
59375,39078,0,10,0,0,0,0
59376,39079,0,9,1,0,0,0
59377,39164,0,7,0,0,0,0
59378,38203,0,3,0,0,0,0
59379,38274,0,3,1,0,0,0
59380,38275,0,3,1,0,0,0
59381,38347,0,10,0,0,0,0
59382,38414,0,7,0,0,0,0
59383,38415,0,7,0,0,0,0
59384,38416,0,7,0,0,0,0
59385,38417,0,7,0,0,0,0
59386,38565,0,3,1,0,0,0
59387,38566,0,3,1,0,0,0
59388,38567,0,3,1,0,0,0
59389,38568,0,3,1,0,0,0
59390,38569,0,3,1,0,0,0
59392,38935,0,7,4,0,0,0
59393,38936,0,6,-2143289344,0,0,0
59394,39082,0,5,0,4096,0,0
59395,39083,0,5,0,0,0,0
59396,38276,0,3,1,0,0,0
59397,38350,0,10,0,0,0,0
59398,38420,0,7,0,0,0,0
59399,38421,0,10,0,0,0,0
59400,38422,0,10,0,0,0,0
59401,38570,0,3,1,0,0,0
59402,38642,0,3,0,0,0,0
59403,38643,0,3,0,0,0,0
59404,38644,0,3,1573376,0,0,0
59405,38723,0,9,1,0,0,0
59406,38940,0,9,1,0,0,0
59407,38941,0,3,0,0,0,0
59408,39017,0,6,8388608,0,0,0
59409,38424,0,10,0,0,0,0
59410,38425,0,10,0,0,0,0
59411,38426,0,10,0,0,0,0
59412,38580,0,6,268437504,0,0,0
59413,38647,0,3,0,0,0,0
59414,38648,0,3,0,0,0,0
59415,38807,75,9,2048,0,0,0
59416,38808,0,3,0,0,0,0
59417,38880,0,6,8388608,0,0,0
59418,38945,0,4,262144,0,0,0
59419,39021,0,6,8388608,0,0,0
59420,39022,0,5,4096,0,0,0
59421,39023,0,5,4096,0,0,0
59422,38059,0,4,1,0,0,0
59423,38427,0,10,0,0,0,0
59424,38429,0,11,0,0,0,0
59425,38499,0,11,0,0,0,0
59426,38501,0,11,0,0,0,0
59427,38581,0,11,16,0,0,0
59428,38584,0,11,1073741824,0,0,0
59429,38585,0,6,1048576,0,0,0
59430,38649,0,3,0,0,0,0
59431,38881,0,3,536870912,0,0,0
59432,38946,0,4,262144,0,0,0
59433,37985,0,9,0,1024,0,0
59434,37986,0,6,8388608,0,0,0
59435,37988,0,3,131074,0,0,0
59436,38064,0,3,131072,0,0,0
59437,38065,0,5,0,0,0,0
59438,38295,0,9,1,0,0,0
59439,38432,0,11,0,0,0,0
59440,38434,0,11,0,0,0,0
59441,38588,0,6,268437504,0,0,0
59442,38589,0,6,-2143289344,0,0,0
59443,38954,0,13,0,0,0,0
59444,37993,0,3,0,0,0,0
59445,38067,0,9,1024,0,0,0
59446,38147,0,3,0,0,0,0
59447,38148,0,3,0,0,0,0
59448,38296,0,11,0,0,0,0
59449,38297,0,9,0,0,0,0
59450,38299,0,10,0,0,0,0
59451,38370,75,9,131072,0,0,0
59452,38371,0,9,0,0,0,0
59453,38435,0,11,0,0,0,0
59454,38436,0,11,0,0,0,0
59455,38659,0,7,128,0,0,0
59456,38821,0,6,8388608,0,0,0
59457,38894,0,8,8388610,0,0,0
59458,39038,0,3,131072,0,0,0
59459,38151,0,3,0,0,0,0
59460,38306,0,11,0,0,0,0
59461,38372,0,9,1,0,0,0
59462,38373,0,9,0,0,0,0
59463,38374,0,9,1,0,0,0
59465,38822,0,6,8388608,0,0,0
59466,40279,0,4,1,0,0,0
59467,40282,0,7,0,0,0,0
59468,40363,0,7,512,0,0,0
59469,39197,0,4,1,0,0,0
59470,39273,0,5,32,0,0,0
59471,39435,0,4,1,0,0,0
59472,39436,0,5,0,0,0,0
59473,39586,0,11,536870912,0,0,0
59474,39588,0,11,16,0,0,0
59475,39805,0,11,0,0,0,0
59476,39965,0,3,0,0,0,0
59477,39437,0,5,0,0,0,0
59478,39589,0,11,16,0,0,0
59479,39591,0,11,16,0,0,0
59480,39592,0,11,1073741824,0,0,0
59481,39967,0,8,8388608,8,0,0
59482,40120,0,7,0,32768,0,0
59483,39208,0,3,0,0,0,0
59484,39593,0,11,1073741824,0,0,0
59485,39661,0,5,0,0,0,0
59487,39893,0,3,524416,0,0,0
59488,39894,0,3,524416,0,0,0
59489,39977,0,5,0,0,0,0
59490,40124,0,9,1,0,0,0
59491,40128,0,7,128,0,0,0
59492,39212,0,5,2,0,0,0
59493,39367,0,5,0,0,0,0
59494,39665,0,8,0,0,0,0
59495,39666,0,8,1073741824,0,0,0
59496,39897,0,6,0,128,0,0
59497,39900,0,9,16,0,0,0
59498,39981,0,8,0,0,0,0
59499,40135,0,6,1073741824,0,0,0
59500,39219,0,6,131072,0,0,0
59501,39372,0,6,0,0,0,0
59502,39374,0,6,256,0,0,0
59503,39449,0,7,2048,0,0,0
59504,39669,0,8,8389120,0,0,0
59505,39824,0,6,0,0,0,0
59506,39902,0,9,128,0,0,0
59507,39377,0,4,32768,0,0,0
59508,39538,0,6,8388608,0,0,0
59509,39758,0,1,0,0,0,0
59510,40225,0,6,8388608,0,0,0
59511,40226,0,8,0,0,0,0
59512,40389,0,7,0,0,0,0
59513,40392,0,4,0,0,0,0
59514,39610,0,11,67108864,0,0,0
59515,40230,0,8,0,0,0,0
59516,40317,0,9,0,0,0,0
59517,39231,0,6,8,0,0,0
59518,39387,0,4,1,0,0,0
59519,39233,0,7,262144,0,0,0
59520,39234,0,6,32,0,0,0
59521,39235,0,3,1024,0,0,0
59522,39236,0,6,256,0,0,0
59523,39922,0,8,0,0,0,0
59524,39924,0,8,0,0,0,0
59525,39925,0,8,0,0,0,0
59526,40081,0,6,-1073741824,0,0,0
59527,40083,0,9,0,0,0,0
59528,40084,0,9,1024,0,0,0
59529,40239,0,5,0,0,0,0
59530,40326,0,5,0,0,0,0
59531,39321,0,6,268439552,0,0,0
59532,39621,0,5,2,0,0,0
59533,39623,0,6,0,32,0,0
59534,39926,0,7,0,0,0,0
59535,39927,0,8,0,0,0,0
59536,39558,0,13,0,0,0,0
59537,39560,0,1,0,0,0,0
59538,39625,0,13,0,0,0,0
59539,39626,0,13,0,0,0,0
59540,39627,0,13,0,0,0,0
59541,39933,0,13,0,0,0,0
59542,40090,0,7,4194304,0,0,0
59543,40251,0,8,0,0,0,0
59544,39330,0,3,0,0,0,0
59545,39332,0,8,0,0,0,0
59546,39628,0,13,0,0,0,0
59549,39858,0,1,0,0,0,0
59550,39859,0,1,0,0,0,0
59551,39860,0,1,0,0,0,0
59552,40096,0,6,-2143289344,0,0,0
59553,39258,0,5,0,0,0,0
59554,39413,75,9,65536,0,0,0
59555,39414,0,3,0,0,0,0
59558,39861,0,1,0,0,0,0
59559,39865,0,4,0,0,0,0
59560,40258,0,8,0,0,0,0
59561,40344,0,7,4,0,0,0
59562,39182,75,9,16384,0,0,0
59563,39574,0,4,1,0,0,0
59564,39576,0,3,0,0,0,0
59566,39950,0,11,0,0,0,0
59567,39956,0,5,0,0,0,0
59568,40196,0,9,0,0,0,0
59569,39270,0,7,0,8,0,0
59570,39583,0,4,0,0,0,0
59571,39649,0,6,-1073741824,256,0,0
59572,39876,0,1,0,0,0,0
59573,39877,0,1,0,0,0,0
59574,41607,0,13,0,0,0,0
59575,41608,0,13,0,0,0,0
59576,40580,0,13,0,0,0,0
59577,40582,0,13,0,0,0,0
59578,40671,0,5,16777216,0,0,0
59579,40751,0,6,-1073741824,0,0,0
59580,41304,0,13,0,0,0,0
59581,41306,0,13,0,0,0,0
59582,41380,0,6,-2143289344,0,0,0
59583,41459,0,10,0,1024,0,0
59584,41609,0,13,0,0,0,0
59585,40438,0,6,0,0,0,0
59586,40585,0,3,0,0,0,0
59587,40586,0,13,0,0,0,0
59588,40587,0,13,0,0,0,0
59589,40588,0,13,0,0,0,0
59590,40842,0,6,8388608,0,0,0
59591,40843,0,9,0,0,0,0
59592,41159,0,6,-1073741824,256,0,0
59593,41230,0,5,8388608,0,0,0
59594,41389,0,8,0,0,0,0
59595,41390,0,8,8389120,0,0,0
59596,41461,0,10,0,8,0,0
59597,41541,0,10,32,0,0,0
59598,41610,0,13,0,0,0,0
59599,40442,0,7,0,0,0,0
59600,40444,0,10,0,0,0,0
59601,40590,0,3,0,0,0,0
59602,40679,0,8,0,0,0,0
59603,40680,0,8,0,0,0,0
59604,40763,0,13,0,0,0,0
59605,40845,0,5,-2147483648,0,0,0
59606,41084,75,9,262144,0,0,0
59607,41085,0,9,128,0,0,0
59608,41086,0,9,16,0,0,0
59609,41231,0,5,8388608,0,0,0
59610,41233,0,6,67108864,0,0,0
59611,41234,0,3,-2147483648,0,0,0
59612,41392,0,8,-2147483648,0,0,0
59613,41393,0,8,-2147483648,0,0,0
59614,41467,0,10,8388608,0,0,0
59615,41469,0,10,0,0,0,0
59616,41611,0,13,0,0,0,0
59617,40525,0,3,0,0,0,0
59618,40851,0,5,-2147483648,0,0,0
59619,41169,0,9,1,0,0,0
59620,41237,0,5,65536,0,0,0
59621,41397,0,8,-2130706432,0,0,0
59622,41551,0,4,0,64,0,0
59623,41552,0,4,0,64,0,0
59624,41553,0,4,0,64,0,0
59625,41554,0,4,0,64,0,0
59626,41555,0,4,0,64,0,0
59627,41617,0,13,0,0,0,0
59628,40602,0,4,1,0,0,0
59629,40769,0,6,-1073741824,0,0,0
59630,40934,0,8,0,0,0,0
59631,41093,0,9,1,0,0,0
59632,41172,0,9,1,0,0,0
59633,41556,0,4,0,64,0,0
59634,41618,0,13,0,0,0,0
59635,41619,0,13,0,0,0,0
59636,41620,0,13,0,0,0,0
59637,40458,0,4,0,0,0,0
59638,40460,0,8,0,0,0,0
59639,41021,0,10,0,0,0,0
59640,41099,0,4,8388608,0,0,0
59641,41100,0,4,8388608,0,0,0
59642,41101,0,4,8388608,0,0,0
59643,41176,0,3,0,0,0,0
59644,41177,0,8,8519680,0,0,0
59645,41478,0,3,8192,0,0,0
59646,41625,0,10,0,0,0,0
59647,41626,0,5,0,0,0,0
59648,40463,0,11,0,0,0,0
59649,41026,0,10,0,0,0,0
59650,41104,0,4,8192,0,0,0
59651,41182,0,4,69206016,0,0,0
59652,41253,0,3,0,0,0,0
59653,40621,0,13,0,0,0,0
59654,40789,0,6,67108864,0,0,0
59655,40791,0,6,67108864,0,0,0
59656,40873,0,9,1,0,0,0
59657,40949,0,3,0,0,0,0
59658,41106,0,10,8,0,0,0
59659,41489,0,5,0,0,0,0
59660,41490,0,5,0,0,0,0
59661,40470,0,10,0,0,0,0
59662,40471,0,10,0,0,0,0
59663,40472,0,10,0,0,0,0
59664,40555,0,8,0,0,0,0
59665,40623,0,13,0,0,0,0
59666,40624,0,13,0,0,0,0
59667,40625,0,13,0,0,0,0
59668,40626,0,13,0,0,0,0
59669,40627,0,13,0,0,0,0
59670,40717,0,5,64,0,0,0
59671,40792,0,6,67108864,0,0,0
59672,40793,0,6,67108864,0,0,0
59673,40875,0,3,0,0,0,0
59674,40954,0,6,8388608,0,0,0
59675,41037,0,7,0,0,0,0
59676,41186,0,9,0,0,0,0
59677,41188,0,9,1,0,0,0
59678,41264,0,6,8388608,0,0,0
59679,41346,0,3,1,0,0,0
59680,41425,0,3,0,0,0,0
59681,41491,0,5,0,0,0,0
59682,41492,0,5,0,0,0,0
59683,41635,0,6,0,32,0,0
59684,40628,0,13,0,0,0,0
59685,40718,0,5,64,0,0,0
59686,41040,0,11,0,0,0,0
59687,41042,0,10,0,0,0,0
59688,41190,0,8,32768,0,0,0
59689,41349,0,7,4,0,0,0
59690,40411,75,9,0,128,0,0
59691,40478,0,5,0,0,0,0
59692,40567,0,13,0,0,0,0
59693,40803,0,10,-2147352576,0,0,0
59694,41196,0,4,8192,0,0,0
59695,41272,0,4,1,0,0,0
59696,41357,0,7,4,0,0,0
59697,41590,0,3,0,1,0,0
59698,40413,0,9,0,0,0,0
59699,40415,0,4,32768,0,0,0
59700,40482,0,5,0,0,0,0
59701,40485,0,9,0,0,0,0
59702,40568,0,13,0,0,0,0
59703,40971,0,10,0,0,0,0
59704,41358,0,4,0,0,0,0
59705,41360,0,7,4,0,0,0
59706,41440,0,9,1,0,0,0
